"Ano";"Mês";"Países";"Código CUCI Grupo";"Descrição CUCI Grupo";"Valor US$ FOB"
"
2024";"03. Março";"
Estados Unidos";"
735";"
Peças e acessórios destinados a máquinas e porta-ferramentas";"2343721"
"
2024";"03. Março";"
Estados Unidos";"
737";"
Máquinas para metalurgia (exceto máquinas-ferramentas) e suas partes";"1116589"
"
2024";"03. Março";"
Estados Unidos";"
741";"
Aquecimento e resfriamento de equipamentos e suas partes";"12408838"
"
2024";"03. Março";"
Estados Unidos";"
742";"
Bombas para líquidos, elevadores de líquidos e suas partes";"19322437"
"
2024";"03. Março";"
Estados Unidos";"
743";"
Bombas, centrífugas, compressores de ar, ventiladores, exaustores, aparelhos de filtrar ou depurar e suas partes";"31871278"
"
2024";"03. Março";"
Estados Unidos";"
744";"
Equipamento mecânico para manuseio, elevação, guinchos e suas partes";"7193096"
"
2024";"03. Março";"
Estados Unidos";"
745";"
Máquinas não elétricas, ferramentas e aparelhos mecânicos, e suas partes, n.e.p.";"13560492"
"
2024";"03. Março";"
Estados Unidos";"
746";"
Rolamentos de esferas ou de roletes ";"11300304"
"
2024";"03. Março";"
Estados Unidos";"
747";"
Torneiras, válvulas e dispositivos semelhantes para canalizações, caldeiras, reservatórios, cubas e outros recipientes";"31950293"
"
2024";"03. Março";"
Estados Unidos";"
748";"
Veios de transmissão e manivelas, engrenagens, rodas de fricção, volantes, polias, embreagens, elos articulados e suas partes";"34704277"
"
2024";"03. Março";"
Estados Unidos";"
749";"
Partes não elétricas e acessórios de máquinas";"8261099"
"
2024";"03. Março";"
Estados Unidos";"
751";"
Máquinas para escritórios";"2922324"
"
2024";"03. Março";"
Estados Unidos";"
752";"
Máquinas de processamento automático de dados e suas unidades, para registrar dados, leitores magnéticos ou óticos";"25871664"
"
2024";"03. Março";"
Estados Unidos";"
759";"
Peças e acessórios (exceto estojos, capas e semelhantes) para a máquinas de processamento de dados ou máquinas de escritórios";"1297655"
"
2024";"03. Março";"
Estados Unidos";"
761";"
Monitores e projetores, aparelhos receptores de televisão, aparelhos de som para gravação ou reprodução";"457748"
"
2024";"03. Março";"
Estados Unidos";"
762";"
Aparelhos receptores de radiodifusão, mesmo combinados com aparelhos de reprodução ou gravação de som ou um relógio";"108257"
"
2024";"03. Março";"
Estados Unidos";"
763";"
Aparelhos de gravação de som ou de reprodução, gravação de vídeo ou de reprodução, mesmo incorporando um receptor de sinais de vídeo";"175713"
"
2024";"03. Março";"
Estados Unidos";"
764";"
Equipamentos de telecomunicações, incluindo peças e acessórios";"31928254"
"
2024";"03. Março";"
Estados Unidos";"
771";"
Máquinas de energia elétrica (exceto planta elétrica rotativa do grupo 716) e suas partes";"8590867"
"
2024";"03. Março";"
Estados Unidos";"
772";"
Aparelhos elétricos para ligação, proteção ou conexão de circuitos";"23132310"
"
2024";"03. Março";"
Estados Unidos";"
773";"
Equipamento para distribuição de energia elétrica";"10837616"
"
2024";"03. Março";"
Estados Unidos";"
774";"
Aparelho eletrodiagnósticos para usos medicinais, cirúrgicos, dentários ou veterinários, e aparelho radiológico";"17077880"
"
2024";"03. Março";"
Estados Unidos";"
775";"
Equipamentos elétricos e não elétricos de uso doméstico";"3572964"
"
2024";"03. Março";"
Estados Unidos";"
776";"
Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores";"14462679"
"
2024";"03. Março";"
Estados Unidos";"
778";"
Máquinas e aparelhos elétricos";"16336623"
"
2024";"03. Março";"
Estados Unidos";"
781";"
Veículos automóveis de passageiros";"41162768"
"
2024";"03. Março";"
Estados Unidos";"
782";"
Veículos automóveis para transporte de mercadorias e usos especiais";"39019799"
"
2024";"03. Março";"
Estados Unidos";"
784";"
Partes e acessórios dos veículos automotivos";"42863120"
"
2024";"03. Março";"
Estados Unidos";"
785";"
Motocicletas, bicicletas motorizadas ou não e veículos para inválidos";"3002467"
"
2024";"03. Março";"
Estados Unidos";"
786";"
Reboques e semi-reboques; outros veículos de propulsão não-mecânica; contentores de transporte especialmente concebidos e equipados";"609035"
"
2024";"03. Março";"
Estados Unidos";"
791";"
Veículos ferroviários e equipamentos associados";"7997727"
"
2024";"03. Março";"
Estados Unidos";"
792";"
Aeronaves e outros equipamentos, incluindo suas partes";"120956488"
"
2024";"03. Março";"
Estados Unidos";"
793c";"
Plataformas, embarcações e outras estruturas flutuantes";"1905338"
"
2024";"03. Março";"
Estados Unidos";"
812";"
Equipamentos e acessórios sanitários, de canalização e aquecimento";"6769"
"
2024";"03. Março";"
Estados Unidos";"
813";"
Luminárias e acessórios";"1040540"
"
2024";"03. Março";"
Estados Unidos";"
821";"
Móveis e suas partes; roupas de cama, colchões, suportes de colchão, almofadas e semelhantes";"8606846"
"
2024";"03. Março";"
Estados Unidos";"
831";"
Malas, pastas, estojos e sacos de viagem; bolsas e artefatos semelhantes";"440872"
"
2024";"03. Março";"
Estados Unidos";"
841";"
Casacos masculinos ou infantis, capas, jaquetas, ternos, blazers, calças, shorts, camisas, roupas íntimas, roupa de dormir e artigos semelhantes de tecidos, exceto de malha (exceto os do subgrupo 845.2)";"22587"
"
2024";"03. Março";"
Estados Unidos";"
842";"
Casacos femininos e infantis, capas, jaquetas, ternos, calças, shorts, camisas, vestidos e saias, roupa interior, roupa de dormir e artigos semelhantes de tecidos, de malha (exceto os do subgrupo 845.2)";"21873"
"
2024";"03. Março";"
Estados Unidos";"
843";"
Casacos masculinos e infantis, capas, jaquetas, ternos, blazers, calças, shorts, camisas, roupa interior, vestuário e artigos semelhantes de tecidos, de malha";"20722"
"
2024";"03. Março";"
Estados Unidos";"
844";"
Casacos femininos e infantis, capas, jaquetas, ternos, calças, shorts, camisas, vestidos e saias, roupa interior, de dormir e artigos semelhantes de tecidos, de malha";"51324"
"
2024";"03. Março";"
Estados Unidos";"
845";"
Vestuário, de tecidos têxteis, mesmo de malha";"79673"
"
2024";"03. Março";"
Estados Unidos";"
846";"
Acessórios, de tecidos têxteis, mesmo de malha (exceto para bebês)";"25855"
"
2024";"03. Março";"
Estados Unidos";"
848";"
Artigos de vestuário e seus acessórios de outros tecidos, ou chapelaria de todos os materiais";"178822"
"
2024";"03. Março";"
Estados Unidos";"
851";"
Calçados";"102227"
"
2024";"03. Março";"
Estados Unidos";"
871";"
Instrumentos óticos e aparelhos";"1150494"
"
2024";"03. Março";"
Estados Unidos";"
872";"
Instrumentos e aparelhos para usos medicinais, cirúrgicos, dentários ou veterinários";"30679169"
"
2024";"03. Março";"
Estados Unidos";"
873";"
Metros e contadores";"963965"
"
2024";"03. Março";"
Estados Unidos";"
874";"
Instrumentos e aparelhos de medição, verificação, análise e controle";"87338710"
"
2024";"03. Março";"
Estados Unidos";"
881";"
Aparelhos fotográficos e equipamentos";"43018"
"
2024";"03. Março";"
Estados Unidos";"
882c";"
Suprimentos fotográficos e cinematográficos";"2427257"
"
2024";"03. Março";"
Estados Unidos";"
884";"
Lentes e itens óticos";"1699734"
"
2024";"03. Março";"
Estados Unidos";"
885";"
Relógios";"184571"
"
2024";"03. Março";"
Estados Unidos";"
891";"
Armas e munições";"431413"
"
2024";"03. Março";"
Estados Unidos";"
892";"
Material impresso";"2239643"
"
2024";"03. Março";"
Estados Unidos";"
893";"
Outros artigos de plásticos";"12735182"
"
2024";"03. Março";"
Estados Unidos";"
894";"
Carrinhos de bebê, brinquedos, jogos e artigos esportivos";"962656"
"
2024";"03. Março";"
Estados Unidos";"
895";"
Suprimentos de escritório e papelaria";"376533"
"
2024";"03. Março";"
Estados Unidos";"
896";"
Obras de arte, peças de coleção e antiguidades";"249548"
"
2024";"03. Março";"
Estados Unidos";"
897";"
Jóias, ourivesaria, seus artigos e outros artigos de matérias preciosas ou semipreciosas";"893658"
"
2024";"03. Março";"
Estados Unidos";"
898";"
Instrumentos musicais e suas partes e acessórios, discos, fitas e outros suportes de som ou semelhantes";"1422386"
"
2024";"03. Março";"
Estados Unidos";"
899";"
Outros artigos manufaturados diversos,";"15945997"
"
2024";"03. Março";"
Estados Unidos";"
971";"
Ouro, não monetário (excluindo minérios de ouro e seus concentrados)";"62613"
"
2024";"02. Fevereiro";"
Estados Unidos";"
001";"
Animais vivos, não incluído pescados ou crustáceos";"359948"
"
2024";"02. Fevereiro";"
Estados Unidos";"
022";"
Leite, creme de leite e laticínios, exceto manteiga ou queijo";"276539"
"
2024";"02. Fevereiro";"
Estados Unidos";"
025";"
Ovos de aves, gemas de ovos, frescos, desidratados ou preservados, adoçados ou não, e derivados";"5893468"
"
2024";"02. Fevereiro";"
Estados Unidos";"
034c";"
Filés ou outras carnes de peixes congelados, frescos ou refrigerados";"548599"
"
2024";"02. Fevereiro";"
Estados Unidos";"
036c";"
Crustáceos, moluscos e invertebrados aquáticos congelados, refrigerados ou frescos, secos, salgados, em salmoura ou preparados comestíveis";"162800"
"
2024";"02. Fevereiro";"
Estados Unidos";"
037";"
Outros pescado, crustáceos, moluscos, preparados ou preservados";"9049"
"
2024";"02. Fevereiro";"
Estados Unidos";"
045";"
Centeio, aveia e outros cereais, não moídos";"22465"
"
2024";"02. Fevereiro";"
Estados Unidos";"
047";"
Ração ou farinha de outros cereais";"25993"
"
2024";"02. Fevereiro";"
Estados Unidos";"
048";"
Preparações e cereais, de farinhas, ou amido de frutas ou vegetais";"27738"
"
2024";"02. Fevereiro";"
Estados Unidos";"
054a";"
Produtos hortícolas, frescos ou refrigerados";"1814122"
"
2024";"02. Fevereiro";"
Estados Unidos";"
056";"
Legumes, raízes e tubérculos, preparados ou conservados";"385790"
"
2024";"02. Fevereiro";"
Estados Unidos";"
057";"
Frutas e nozes não oleaginosas, frescas ou secas";"1987382"
"
2024";"02. Fevereiro";"
Estados Unidos";"
058";"
Frutas, preservados e preparações (exceto sucos de frutas)";"244356"
"
2024";"02. Fevereiro";"
Estados Unidos";"
061c";"
Açúcares e melaços";"1428122"
"
2024";"02. Fevereiro";"
Estados Unidos";"
062";"
Artigos de confeitaria";"39144"
"
2024";"02. Fevereiro";"
Estados Unidos";"
071c";"
Café torrado, extratos, essências e concentrados de café";"109255"
"
2024";"02. Fevereiro";"
Estados Unidos";"
072c";"
Cacau em pó, manteiga ou pasta de cacau";"103769"
"
2024";"02. Fevereiro";"
Estados Unidos";"
073";"
Chocolate e outras preparações alimentícias contendo cacau";"151165"
"
2024";"02. Fevereiro";"
Estados Unidos";"
074a";"
Mate, extrato, essência e concentrado";"178724"
"
2024";"02. Fevereiro";"
Estados Unidos";"
074c";"
Chá, mesmo aromatizado";"29938"
"
2024";"02. Fevereiro";"
Estados Unidos";"
075";"
Especiarias";"7730"
"
2024";"02. Fevereiro";"
Estados Unidos";"
081c";"
Farelos de soja e outros alimentos para animais (excluídos cereais não moídos), farinhas de carnes e outros animais";"3251040"
"
2024";"02. Fevereiro";"
Estados Unidos";"
091";"
Margarina e reduções";"710573"
"
2024";"02. Fevereiro";"
Estados Unidos";"
098";"
Outros produtos comestíveis e preparações";"3448309"
"
2024";"02. Fevereiro";"
Estados Unidos";"
111";"
Outras bebidas não-alcoólicas";"58107"
"
2024";"02. Fevereiro";"
Estados Unidos";"
112";"
Bebidas alcoólicas";"2157966"
"
2024";"02. Fevereiro";"
Estados Unidos";"
122";"
Charutos, cigarros e outros produtos de tabaco";"775"
"
2024";"02. Fevereiro";"
Estados Unidos";"
211c";"
Couros e peles em bruto";"2183302"
"
2024";"02. Fevereiro";"
Estados Unidos";"
222a2";"
Sementes oleaginosas de girassol, gergelim, canola, algodão e outras";"216064"
"
2024";"02. Fevereiro";"
Estados Unidos";"
223a";"
Outras sementes oleaginosas de copra ou linhaça";"144291"
"
2024";"02. Fevereiro";"
Estados Unidos";"
231";"
Látex, borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais";"1"
"
2024";"02. Fevereiro";"
Estados Unidos";"
232c";"
Borrachas sintéticas";"12771632"
"
2024";"02. Fevereiro";"
Estados Unidos";"
232d";"
Desperdícios e resíduo de borrachas";"104017"
"
2024";"02. Fevereiro";"
Estados Unidos";"
246c";"
Madeira em estilhas ou partículas";"79715"
"
2024";"02. Fevereiro";"
Estados Unidos";"
248";"
Madeira, parcialmente trabalhada e dormentes de madeira";"1117456"
"
2024";"02. Fevereiro";"
Estados Unidos";"
251c";"
Celulose";"3768948"
"
2024";"02. Fevereiro";"
Estados Unidos";"
251d";"
Desperdícios e resíduos de papel";"108161"
"
2024";"02. Fevereiro";"
Estados Unidos";"
263a";"
Algodão em bruto";"191778"
"
2024";"02. Fevereiro";"
Estados Unidos";"
263d";"
Desperdícios de algodão";"30444"
"
2024";"02. Fevereiro";"
Estados Unidos";"
266";"
Fibras sintéticas adequadas para a fiação";"209203"
"
2024";"02. Fevereiro";"
Estados Unidos";"
268c";"
Lã e pelos cardados ou penteados e outras lãs";"6853"
"
2024";"02. Fevereiro";"
Estados Unidos";"
269";"
Roupas e outros artigos têxteis usados, incluindo trapos";"68"
"
2024";"02. Fevereiro";"
Estados Unidos";"
272b";"
Fertilizantes brutos (exceto adubos)";"43934"
"
2024";"02. Fevereiro";"
Estados Unidos";"
273";"
Pedra, areia e cascalho";"7030"
"
2024";"02. Fevereiro";"
Estados Unidos";"
274c";"
Enxofre";"11541675"
"
2024";"02. Fevereiro";"
Estados Unidos";"
277c";"
Outros abrasivos naturais";"81676"
"
2024";"02. Fevereiro";"
Estados Unidos";"
278b";"
Outros minerais em bruto";"2386617"
"
2024";"02. Fevereiro";"
Estados Unidos";"
278d";"
Outras escórias ou desperdícios de minerais";"757"
"
2024";"02. Fevereiro";"
Estados Unidos";"
281b";"
Minério de ferro e seus concentrados";"75670"
"
2024";"02. Fevereiro";"
Estados Unidos";"
282";"
Resíduos e sucata de metais ferrosos";"3224"
"
2024";"02. Fevereiro";"
Estados Unidos";"
285c";"
Alumina (óxido de alumínio), exceto corindo artificial";"178452"
"
2024";"02. Fevereiro";"
Estados Unidos";"
287";"
Outros minérios e concentrados dos metais de base";"363403"
"
2024";"02. Fevereiro";"
Estados Unidos";"
288";"
Resíduos de metais de base não ferrosos e de sucata";"2544194"
"
2024";"02. Fevereiro";"
Estados Unidos";"
291c";"
Matérias brutas de animais";"2228328"
"
2024";"02. Fevereiro";"
Estados Unidos";"
292a";"
Matérias vegetais em bruto";"1066671"
"
2024";"02. Fevereiro";"
Estados Unidos";"
292c";"
Outras matérias de origem vegetal";"2938019"
"
2024";"02. Fevereiro";"
Estados Unidos";"
321";"
Carvão, mesmo em pó, mas não aglomerado";"117629731"
"
2024";"02. Fevereiro";"
Estados Unidos";"
325";"
Coques e semi-coques, incluindo resíduos de hulha, de linhita ou de turfa, e carvão de retorta";"220"
"
2024";"02. Fevereiro";"
Estados Unidos";"
333";"
Óleos brutos de petróleo ou de minerais betuminosos, crus";"161464424"
"
2024";"02. Fevereiro";"
Estados Unidos";"
334c";"
Óleos combustíveis de petróleo ou de minerais betuminosos (exceto óleos brutos)";"215420388"
"
2024";"02. Fevereiro";"
Estados Unidos";"
335";"
Produtos residuais de petróleo e materiais relacionados";"47991566"
"
2024";"02. Fevereiro";"
Estados Unidos";"
342";"
Propano e butano liquefeito";"23596287"
"
2024";"02. Fevereiro";"
Estados Unidos";"
343";"
Gás natural, liquefeito ou não";"58662316"
"
2024";"02. Fevereiro";"
Estados Unidos";"
344";"
Gás de petróleo e outros hidrocarbonetos gasosos";"14764"
"
2024";"02. Fevereiro";"
Estados Unidos";"
345";"
Gás de carvão, gás de água, gás de produção e semelhantes, exceto gases de petróleo e outros hidrocarbonetos gasosos";"7147"
"
2024";"02. Fevereiro";"
Estados Unidos";"
411";"
Óleos e gorduras animais";"159464"
"
2024";"02. Fevereiro";"
Estados Unidos";"
421";"
Gorduras e óleos vegetais, ""soft"", bruto, refinado ou fracionado";"145723"
"
2024";"02. Fevereiro";"
Estados Unidos";"
422";"
Gorduras e óleos vegetais, em bruto, refinados ou fracionados (excluídos ""soft"")";"140083"
"
2024";"02. Fevereiro";"
Estados Unidos";"
431";"
Outras gorduras e óleos animais ou vegetais, processados, ceras, misturas ou preparações não alimentícias";"229223"
"
2024";"02. Fevereiro";"
Estados Unidos";"
511";"
Outros hidrocarbonetos e seus derivados halogenados, sulfonados, nitrados ou nitrosados";"35414063"
"
2024";"02. Fevereiro";"
Estados Unidos";"
512";"
Álcoois, fenóis, fenóis-álcoois, e seus derivados halogenados, sulfonados, nitrados ou nitrosados";"16084753"
"
2024";"02. Fevereiro";"
Estados Unidos";"
513";"
Ácidos carboxílicos e seus anidridos, halogenetos, peróxidos e perácidos e seus derivados";"15007121"
"
2024";"02. Fevereiro";"
Estados Unidos";"
514";"
Compostos de função nitrogênio";"12241940"
"
2024";"02. Fevereiro";"
Estados Unidos";"
515";"
Compostos organo-inorgânicos, compostos heterocíclicos, ácidos nucléicos e seus sais, e sulfonamidas";"22756623"
"
2024";"02. Fevereiro";"
Estados Unidos";"
516";"
Outros produtos químicos orgânicos";"8104196"
"
2024";"02. Fevereiro";"
Estados Unidos";"
522";"
Elementos químicos inorgânicos, óxidos e sais de halogêneos";"53175056"
"
2024";"02. Fevereiro";"
Estados Unidos";"
523";"
Sais e peroxossais, de ácidos inorgânicos e metais";"18813394"
"
2024";"02. Fevereiro";"
Estados Unidos";"
524";"
Outros produtos químicos inorgânicos; compostos orgânicos e inorgânicos de metais preciosos";"823804"
"
2024";"02. Fevereiro";"
Estados Unidos";"
525";"
Materiais radioativos e associados";"433778"
"
2024";"02. Fevereiro";"
Estados Unidos";"
531";"
Matérias corantes sintéticas e lacas corantes e suas preparações ";"2196374"
"
2024";"02. Fevereiro";"
Estados Unidos";"
532";"
Extratos para tingimento e curtimento e materiais sintéticos de bronzeamento";"382352"
"
2024";"02. Fevereiro";"
Estados Unidos";"
533";"
Pigmentos, tintas, vernizes e materiais relacionados";"8405509"
"
2024";"02. Fevereiro";"
Estados Unidos";"
541";"
Medicamentos e produtos farmacêuticos, exceto veterinários";"70776751"
"
2024";"02. Fevereiro";"
Estados Unidos";"
542";"
Outros medicamentos, incluindo veterinários";"57628581"
"
2024";"02. Fevereiro";"
Estados Unidos";"
551";"
Óleos essenciais, matérias de perfume e sabor ";"8424753"
"
2024";"02. Fevereiro";"
Estados Unidos";"
553";"
Produtos de perfumaria ou de toucador, exceto sabonetes";"3902728"
"
2024";"02. Fevereiro";"
Estados Unidos";"
554";"
Sabão, preparações de limpeza e de polimento";"7964333"
"
2024";"02. Fevereiro";"
Estados Unidos";"
562";"
Adubos ou fertilizantes químicos (exceto fertilizantes brutos)";"47264227"
"
2024";"02. Fevereiro";"
Estados Unidos";"
571";"
Polímeros de etileno, em formas primárias";"104242964"
"
2024";"02. Fevereiro";"
Estados Unidos";"
572";"
Polímeros de estireno, em formas primárias";"1018809"
"
2024";"02. Fevereiro";"
Estados Unidos";"
573";"
Polímeros de cloreto de vinila ou de outras olefinas halogenadas, em formas primárias";"16045422"
"
2024";"02. Fevereiro";"
Estados Unidos";"
574";"
Poliacetais, outros poliéteres e resinas epóxidas; policarbonatos, resinas alquídicas e outros poliésteres; em formas primárias";"11356932"
"
2024";"02. Fevereiro";"
Estados Unidos";"
575";"
Outras matérias plásticas em formas primárias";"39925275"
"
2024";"02. Fevereiro";"
Estados Unidos";"
579";"
Desperdícios, resíduos e aparas de plásticos";"188"
"
2024";"02. Fevereiro";"
Estados Unidos";"
581";"
Tubos, canos e mangueiras, e seus acessórios, de matérias plásticas";"6124015"
"
2024";"02. Fevereiro";"
Estados Unidos";"
582";"
Chapas, folhas, películas, tiras e lâminas, de plásticos";"16363710"
"
2024";"02. Fevereiro";"
Estados Unidos";"
583";"
Monofilamentos (corte superior a 1 mm), varas, bastões e perfis, mesmo trabalhados à superfície, mas sem qualquer outro trabalho, de plásticos";"204257"
"
2024";"02. Fevereiro";"
Estados Unidos";"
591";"
Inseticidas, rodenticidas, fungicidas, herbicidas, reguladores de crescimento para plantas, desinfetantes e semelhantes";"37215986"
"
2024";"02. Fevereiro";"
Estados Unidos";"
592";"
Amidos, inulina e glúten de trigo, matérias albuminóides, colas";"7056392"
"
2024";"02. Fevereiro";"
Estados Unidos";"
593";"
Explosivos e produtos pirotécnicos";"360481"
"
2024";"02. Fevereiro";"
Estados Unidos";"
597";"
Preparações lubrificantes, aditivos para óleos minerais e similares, líquidos de transmissões hidráulicas, preparações anticongelantes";"15279290"
"
2024";"02. Fevereiro";"
Estados Unidos";"
598";"
Outros produtos diversos das indústrias químicas";"24512977"
"
2024";"02. Fevereiro";"
Estados Unidos";"
611";"
Couro";"1581904"
"
2024";"02. Fevereiro";"
Estados Unidos";"
612";"
Selas e arreios";"10481"
"
2024";"02. Fevereiro";"
Estados Unidos";"
621";"
Materiais de borracha (pastas, chapas, folhas, hastes, fios, tubos de borracha e outros)";"6225470"
"
2024";"02. Fevereiro";"
Estados Unidos";"
625";"
Pneus de borracha, bandas de rodagem intercambiáveis, flaps e câmaras de ar para rodas ";"11790274"
"
2024";"02. Fevereiro";"
Estados Unidos";"
629";"
Outros artigos de borracha";"12508325"
"
2024";"02. Fevereiro";"
Estados Unidos";"
633";"
Manufaturas de cortiça ";"17289"
"
2024";"02. Fevereiro";"
Estados Unidos";"
634";"
Folheados, contraplacados, aglomerados, e outras madeiras, trabalhados";"661475"
"
2024";"02. Fevereiro";"
Estados Unidos";"
635";"
Manufaturas de madeira";"82866"
"
2024";"02. Fevereiro";"
Estados Unidos";"
641";"
Papel e cartão";"5626471"
"
2024";"02. Fevereiro";"
Estados Unidos";"
642";"
Papel e cartão, cortados em forma, e artigos de papel ou cartão";"1138681"
"
2024";"02. Fevereiro";"
Estados Unidos";"
651";"
Fios têxteis";"6435990"
"
2024";"02. Fevereiro";"
Estados Unidos";"
652";"
Tecidos de algodão, telas (não incluindo as fitas ou especiais)";"253438"
"
2024";"02. Fevereiro";"
Estados Unidos";"
653";"
Tecidos, tramas, de matérias têxteis sintéticas ou artificiais (não incluídas as fitas ou especiais)";"1667408"
"
2024";"02. Fevereiro";"
Estados Unidos";"
654";"
Outras obras têxteis";"171057"
"
2024";"02. Fevereiro";"
Estados Unidos";"
655";"
Tecidos de malha (incluindo tecidos tubulares de malha, veludos e tecidos abertos)";"38221"
"
2024";"02. Fevereiro";"
Estados Unidos";"
656";"
Tules, rendas, bordados, fitas, guarnições e armarinhos";"109399"
"
2024";"02. Fevereiro";"
Estados Unidos";"
657";"
Fios especiais, tecidos especiais e produtos relacionados";"3687660"
"
2024";"02. Fevereiro";"
Estados Unidos";"
658";"
Artigos confeccionados, total ou principalmente de matérias têxteis";"565312"
"
2024";"02. Fevereiro";"
Estados Unidos";"
659";"
Revestimentos de piso";"329743"
"
2024";"02. Fevereiro";"
Estados Unidos";"
661";"
Cal, cimento e materiais de construção fabricada (exceto materiais de vidro e barro)";"154635"
"
2024";"02. Fevereiro";"
Estados Unidos";"
662";"
Materiais de construção de argila e materiais de construção refratários";"1096851"
"
2024";"02. Fevereiro";"
Estados Unidos";"
663";"
Outros artigos de materiais minerais";"9047025"
"
2024";"02. Fevereiro";"
Estados Unidos";"
664";"
Vidro";"2234268"
"
2024";"02. Fevereiro";"
Estados Unidos";"
665";"
Vidraria";"330840"
"
2024";"02. Fevereiro";"
Estados Unidos";"
666";"
Olaria";"52"
"
2024";"02. Fevereiro";"
Estados Unidos";"
667";"
Pérolas e pedras preciosas ou semipreciosas, em bruto ou trabalhadas";"228637"
"
2024";"02. Fevereiro";"
Estados Unidos";"
671";"
Ferro-gusa, spiegel, ferro-esponja, grânulos e pó de ferro ou aço e ferro-ligas";"236987"
"
2024";"02. Fevereiro";"
Estados Unidos";"
672";"
Produtos semi-acabados, lingotes e outras formas primárias de ferro ou aço";"51206"
"
2024";"02. Fevereiro";"
Estados Unidos";"
673";"
Produtos laminados planos de ferro ou aço não ligado, não folheados ou chapeados, ou revestidos";"35359"
"
2024";"02. Fevereiro";"
Estados Unidos";"
674";"
Produtos laminados planos de ferro ou aço não ligado, folheados ou chapeados, ou revestidos";"265364"
"
2024";"02. Fevereiro";"
Estados Unidos";"
675";"
Produtos laminados planos, de ligas de aço";"3866330"
"
2024";"02. Fevereiro";"
Estados Unidos";"
676";"
Barras de ferro e aço, barras, cantoneiras e perfis (incluindo estacas-prancha)";"1227493"
"
2024";"02. Fevereiro";"
Estados Unidos";"
677";"
Trilhos ou elementos de vias férreas, de ferro ou aço";"3179"
"
2024";"02. Fevereiro";"
Estados Unidos";"
678";"
Fios de ferro ou aço";"1046042"
"
2024";"02. Fevereiro";"
Estados Unidos";"
679";"
Tubos e perfis ocos, e acessórios para tubos, de ferro ou aço";"21004655"
"
2024";"02. Fevereiro";"
Estados Unidos";"
681";"
Prata, platina e outros metais do grupo da platina";"9848187"
"
2024";"02. Fevereiro";"
Estados Unidos";"
682";"
Cobre";"1040179"
"
2024";"02. Fevereiro";"
Estados Unidos";"
683";"
Níquel";"2562591"
"
2024";"02. Fevereiro";"
Estados Unidos";"
684";"
Alumínio";"4783440"
"
2024";"02. Fevereiro";"
Estados Unidos";"
685";"
Chumbo";"4938"
"
2024";"02. Fevereiro";"
Estados Unidos";"
686";"
Zinco";"372"
"
2024";"02. Fevereiro";"
Estados Unidos";"
689";"
Metais não-ferrosos diversos empregados na metalurgia e cermets";"421336"
"
2024";"02. Fevereiro";"
Estados Unidos";"
691";"
Estruturas e partes de estruturas, de ferro, aço ou alumínio";"206117"
"
2024";"02. Fevereiro";"
Estados Unidos";"
692";"
Recipientes de metal para armazenamento ou transporte";"1164780"
"
2024";"02. Fevereiro";"
Estados Unidos";"
693";"
Produtos de fiação (excluindo fiação elétrica isolados) e grelhas de esgrima";"935777"
"
2024";"02. Fevereiro";"
Estados Unidos";"
694";"
Pregos, parafusos, porcas, parafusos, rebites e semelhantes, de ferro, aço, cobre ou alumínio";"14473278"
"
2024";"02. Fevereiro";"
Estados Unidos";"
695";"
Ferramentas para uso manual ou em máquinas";"3899434"
"
2024";"02. Fevereiro";"
Estados Unidos";"
696";"
Talheres";"1115368"
"
2024";"02. Fevereiro";"
Estados Unidos";"
697";"
Equipamentos domésticos de metais comuns";"156692"
"
2024";"02. Fevereiro";"
Estados Unidos";"
699";"
Obras de ferro ou aço e outros artigos de metais comuns";"26296935"
"
2024";"02. Fevereiro";"
Estados Unidos";"
711";"
Caldeiras de geradores de vapor, caldeiras de água sobreaquecida, aparelhos auxiliares e suas partes";"24936"
"
2024";"02. Fevereiro";"
Estados Unidos";"
712";"
Turbinas a vapor e outras turbinas a vapor e suas partes";"81996"
"
2024";"02. Fevereiro";"
Estados Unidos";"
713";"
Motores de pistão, e suas partes";"41398616"
"
2024";"02. Fevereiro";"
Estados Unidos";"
714";"
Motores e máquinas não elétricos, e suas partes (exceto motores de pistão e geradores) ";"466216257"
"
2024";"02. Fevereiro";"
Estados Unidos";"
716";"
Geradores elétricos giratórios e suas partes";"12595353"
"
2024";"02. Fevereiro";"
Estados Unidos";"
718";"
Máquinas de geração de energia e suas partes";"10507699"
"
2024";"02. Fevereiro";"
Estados Unidos";"
721";"
Máquinas agrícolas (com exceção dos tractores) e suas partes";"10346387"
"
2024";"02. Fevereiro";"
Estados Unidos";"
722";"
Tratores";"2986243"
"
2024";"02. Fevereiro";"
Estados Unidos";"
723";"
Instalações e equipamentos de engenharia civil e contrutores, e suas partes";"33289886"
"
2024";"02. Fevereiro";"
Estados Unidos";"
724";"
Máquinas têxteis e para couro e suas partes";"422002"
"
2024";"02. Fevereiro";"
Estados Unidos";"
725";"
Maquinaria de papel e celulose, máquinas de corte de papel e fabricação de artigos de papel, e suas partes";"563781"
"
2024";"02. Fevereiro";"
Estados Unidos";"
726";"
Máquinas de impressão e encadernação e suas partes";"503323"
